token_idx,layer_id,event,vram_mb,ram_mb
13,30,Before Layer 30,5450.10546875,9271.453125
13,30,After Layer 30,5450.1298828125,9270.33984375
13,31,Before Layer 31,5450.10546875,9270.33984375
13,31,After Layer 31,5450.1318359375,9261.328125
13,32,Before Layer 32,5450.107421875,9261.2265625
13,32,After Layer 32,5450.1318359375,9244.73828125
13,33,Before Layer 33,5450.107421875,9244.3125
13,33,After Layer 33,5450.1318359375,9223.421875
13,34,Before Layer 34,5450.107421875,9223.421875
13,34,After Layer 34,5450.1318359375,9233.03515625
13,35,Before Layer 35,5450.107421875,9233.03515625
13,35,After Layer 35,5450.1337890625,9247.23828125
13,36,Before Layer 36,5450.109375,9247.23828125
13,36,After Layer 36,5450.1337890625,9258.14453125
13,37,Before Layer 37,5450.109375,9258.14453125
13,37,After Layer 37,5450.1337890625,9258.48828125
13,38,Before Layer 38,5450.109375,9258.4296875
13,38,After Layer 38,5450.1337890625,9237.0
13,39,Before Layer 39,5450.109375,9237.00390625
13,39,After Layer 39,5450.1357421875,9249.65625
14,0,Before Layer 0,5450.111328125,9250.24609375
14,0,After Layer 0,5450.1357421875,9257.12890625
14,1,Before Layer 1,5450.111328125,9256.16015625
14,1,After Layer 1,5450.1357421875,9233.79296875
14,2,Before Layer 2,5450.111328125,9232.92578125
14,2,After Layer 2,5450.1357421875,9213.7890625
14,3,Before Layer 3,5450.111328125,9213.3828125
14,3,After Layer 3,5450.1376953125,9207.49609375
14,4,Before Layer 4,5450.11328125,9207.17578125
14,4,After Layer 4,5450.1376953125,9144.58984375
14,5,Before Layer 5,5450.11328125,9144.58984375
14,5,After Layer 5,5450.1376953125,9157.1875
14,6,Before Layer 6,5450.11328125,9157.1875
14,6,After Layer 6,5450.1376953125,9163.20703125
14,7,Before Layer 7,5450.11328125,9163.20703125
14,7,After Layer 7,5450.1396484375,9175.90625
14,8,Before Layer 8,5450.115234375,9175.90625
14,8,After Layer 8,5450.1396484375,9176.21875
14,9,Before Layer 9,5450.115234375,9176.21875
14,9,After Layer 9,5450.1396484375,9185.90625
14,10,Before Layer 10,5450.115234375,9185.90625
14,10,After Layer 10,5450.1396484375,9195.5390625
14,11,Before Layer 11,5450.115234375,9195.5390625
14,11,After Layer 11,5450.1416015625,9199.0234375
14,12,Before Layer 12,5450.1171875,9199.0234375
14,12,After Layer 12,5450.1416015625,9202.703125
14,13,Before Layer 13,5450.1171875,9202.703125
14,13,After Layer 13,5450.1416015625,9205.90625
14,14,Before Layer 14,5450.1171875,9205.90625
14,14,After Layer 14,5450.1416015625,9212.921875
14,15,Before Layer 15,5450.1171875,9212.92578125
14,15,After Layer 15,5450.1435546875,9213.03515625
14,16,Before Layer 16,5450.119140625,9213.04296875
14,16,After Layer 16,5450.1435546875,9221.9921875
14,17,Before Layer 17,5450.119140625,9221.9921875
14,17,After Layer 17,5450.1435546875,9225.5625
14,18,Before Layer 18,5450.119140625,9225.56640625
14,18,After Layer 18,5450.1435546875,9228.57421875
14,19,Before Layer 19,5450.119140625,9228.57421875
14,19,After Layer 19,5450.1455078125,9228.578125
14,20,Before Layer 20,5450.12109375,9228.578125
14,20,After Layer 20,5450.1455078125,9228.58984375
14,21,Before Layer 21,5450.12109375,9228.58984375
14,21,After Layer 21,5450.1455078125,9232.28515625
14,22,Before Layer 22,5450.12109375,9232.28515625
14,22,After Layer 22,5450.1455078125,9238.89453125
14,23,Before Layer 23,5450.12109375,9238.89453125
14,23,After Layer 23,5450.1474609375,9240.28515625
14,24,Before Layer 24,5450.123046875,9240.28515625
14,24,After Layer 24,5450.1474609375,9246.55078125
14,25,Before Layer 25,5450.123046875,9246.5546875
14,25,After Layer 25,5450.1474609375,9256.8046875
14,26,Before Layer 26,5450.123046875,9256.81640625
14,26,After Layer 26,5450.1474609375,9262.83984375
14,27,Before Layer 27,5450.123046875,9262.8515625
14,27,After Layer 27,5450.1494140625,9275.09765625
14,28,Before Layer 28,5450.125,9275.09765625
14,28,After Layer 28,5450.1494140625,9284.56640625
14,29,Before Layer 29,5450.125,9284.56640625
14,29,After Layer 29,5450.1494140625,9288.90234375
14,30,Before Layer 30,5450.125,9288.90234375
14,30,After Layer 30,5450.1494140625,9298.734375
14,31,Before Layer 31,5450.125,9298.734375
14,31,After Layer 31,5450.1513671875,9308.7890625
14,32,Before Layer 32,5450.126953125,9308.7890625
14,32,After Layer 32,5450.1513671875,9316.41015625
14,33,Before Layer 33,5450.126953125,9315.578125
14,33,After Layer 33,5450.1513671875,9317.8515625
14,34,Before Layer 34,5450.126953125,9317.83203125
14,34,After Layer 34,5450.1513671875,9324.15234375
14,35,Before Layer 35,5450.126953125,9324.14453125
14,35,After Layer 35,5450.1533203125,9323.62109375
14,36,Before Layer 36,5450.12890625,9323.58984375
14,36,After Layer 36,5450.1533203125,9312.1953125
14,37,Before Layer 37,5450.12890625,9312.1796875
14,37,After Layer 37,5450.1533203125,9303.046875
14,38,Before Layer 38,5450.12890625,9303.02734375
14,38,After Layer 38,5450.1533203125,9301.9296875
14,39,Before Layer 39,5450.12890625,9301.90625
14,39,After Layer 39,5450.1552734375,9275.2109375
15,0,Before Layer 0,5450.130859375,9274.16015625
15,0,After Layer 0,5450.1552734375,9206.79296875
15,1,Before Layer 1,5450.130859375,9206.76171875
15,1,After Layer 1,5450.1552734375,9193.64453125
15,2,Before Layer 2,5450.130859375,9193.609375
15,2,After Layer 2,5450.1552734375,9156.51953125
15,3,Before Layer 3,5450.130859375,9156.5
15,3,After Layer 3,5450.1572265625,9151.59765625
15,4,Before Layer 4,5450.1328125,9151.578125
15,4,After Layer 4,5450.1572265625,9143.9140625
15,5,Before Layer 5,5450.1328125,9143.89453125
15,5,After Layer 5,5450.1572265625,9136.5703125
15,6,Before Layer 6,5450.1328125,9136.546875
15,6,After Layer 6,5450.1572265625,9135.5390625
15,7,Before Layer 7,5450.1328125,9135.515625
15,7,After Layer 7,5450.1591796875,9134.61328125
15,8,Before Layer 8,5450.134765625,9134.59375
15,8,After Layer 8,5450.1591796875,9123.53515625
15,9,Before Layer 9,5450.134765625,9123.48046875
15,9,After Layer 9,5450.1591796875,9120.48046875
15,10,Before Layer 10,5450.134765625,9120.453125
15,10,After Layer 10,5450.1591796875,9115.05078125
15,11,Before Layer 11,5450.134765625,9115.02734375
15,11,After Layer 11,5450.1611328125,9113.71875
15,12,Before Layer 12,5450.13671875,9113.6953125
15,12,After Layer 12,5450.1611328125,9104.62109375
15,13,Before Layer 13,5450.13671875,9104.57421875
15,13,After Layer 13,5450.1611328125,9097.27734375
15,14,Before Layer 14,5450.13671875,9097.25
15,14,After Layer 14,5450.1611328125,9083.6796875
15,15,Before Layer 15,5450.13671875,9083.65625
15,15,After Layer 15,5450.1630859375,9074.890625
15,16,Before Layer 16,5450.138671875,9074.859375
15,16,After Layer 16,5450.1630859375,9073.671875
15,17,Before Layer 17,5450.138671875,9073.6484375
15,17,After Layer 17,5450.1630859375,9072.62109375
15,18,Before Layer 18,5450.138671875,9072.6015625
15,18,After Layer 18,5450.1630859375,9060.65234375
15,19,Before Layer 19,5450.138671875,9060.4609375
15,19,After Layer 19,5450.1650390625,9059.71875
15,20,Before Layer 20,5450.140625,9059.69921875
15,20,After Layer 20,5450.1650390625,9060.70703125
15,21,Before Layer 21,5450.140625,9060.69140625
15,21,After Layer 21,5450.1650390625,9059.58984375
15,22,Before Layer 22,5450.140625,9059.484375
15,22,After Layer 22,5450.1650390625,9058.85546875
15,23,Before Layer 23,5450.140625,9058.83203125
15,23,After Layer 23,5450.1669921875,9054.98046875
15,24,Before Layer 24,5450.142578125,9054.96484375
15,24,After Layer 24,5450.1669921875,9049.24609375
15,25,Before Layer 25,5450.142578125,9049.21875
15,25,After Layer 25,5450.1669921875,9048.06640625
15,26,Before Layer 26,5450.142578125,9048.00390625
15,26,After Layer 26,5450.1669921875,9047.265625
15,27,Before Layer 27,5450.142578125,9047.24609375
15,27,After Layer 27,5450.1689453125,9038.28515625
15,28,Before Layer 28,5450.14453125,9038.26171875
15,28,After Layer 28,5450.1689453125,9036.61328125
15,29,Before Layer 29,5450.14453125,9036.58203125
15,29,After Layer 29,5450.1689453125,9035.27734375
15,30,Before Layer 30,5450.14453125,9035.2578125
15,30,After Layer 30,5450.1689453125,9032.67578125
15,31,Before Layer 31,5450.14453125,9032.65234375
15,31,After Layer 31,5450.1708984375,9031.83203125
15,32,Before Layer 32,5450.146484375,9031.8203125
15,32,After Layer 32,5450.1708984375,9030.88671875
15,33,Before Layer 33,5450.146484375,9030.87890625
15,33,After Layer 33,5450.1708984375,9027.38671875
15,34,Before Layer 34,5450.146484375,9027.36328125
15,34,After Layer 34,5450.1708984375,9026.83203125
15,35,Before Layer 35,5450.146484375,9025.95703125
15,35,After Layer 35,5450.1728515625,9033.953125
15,36,Before Layer 36,5450.1484375,9033.953125
15,36,After Layer 36,5450.1728515625,9037.56640625
15,37,Before Layer 37,5450.1484375,9037.5703125
15,37,After Layer 37,5450.1728515625,9039.5234375
15,38,Before Layer 38,5450.1484375,9039.5234375
15,38,After Layer 38,5450.1728515625,9042.9140625
15,39,Before Layer 39,5450.1484375,9042.9140625
15,39,After Layer 39,5450.1748046875,9048.7421875
16,0,Before Layer 0,5450.150390625,9048.83984375
16,0,After Layer 0,5450.1748046875,8996.9609375
16,1,Before Layer 1,5450.150390625,8996.7578125
16,1,After Layer 1,5450.1748046875,8995.86328125
16,2,Before Layer 2,5450.150390625,8995.8671875
16,2,After Layer 2,5450.1748046875,8998.87109375
16,3,Before Layer 3,5450.150390625,8998.87109375
16,3,After Layer 3,5450.1767578125,9005.26171875
16,4,Before Layer 4,5450.15234375,9005.26171875
16,4,After Layer 4,5450.1767578125,9008.26171875
16,5,Before Layer 5,5450.15234375,9008.26171875
16,5,After Layer 5,5450.1767578125,9008.5
16,6,Before Layer 6,5450.15234375,9008.5
16,6,After Layer 6,5450.1767578125,9008.6015625
16,7,Before Layer 7,5450.15234375,9008.6015625
16,7,After Layer 7,5450.1787109375,9014.9765625
16,8,Before Layer 8,5450.154296875,9014.9765625
16,8,After Layer 8,5450.1787109375,9017.9140625
16,9,Before Layer 9,5450.154296875,9017.9140625
16,9,After Layer 9,5450.1787109375,9021.046875
16,10,Before Layer 10,5450.154296875,9021.046875
16,10,After Layer 10,5450.1787109375,9024.046875
16,11,Before Layer 11,5450.154296875,9024.046875
16,11,After Layer 11,5450.1806640625,9027.30078125
16,12,Before Layer 12,5450.15625,9027.30078125
16,12,After Layer 12,5450.1806640625,9028.4609375
16,13,Before Layer 13,5450.15625,9028.4609375
16,13,After Layer 13,5450.1806640625,9035.45703125
16,14,Before Layer 14,5450.15625,9035.45703125
16,14,After Layer 14,5450.1806640625,9039.56640625
16,15,Before Layer 15,5450.15625,9039.56640625
16,15,After Layer 15,5450.1826171875,9042.6484375
16,16,Before Layer 16,5450.158203125,9042.6484375
16,16,After Layer 16,5450.1826171875,9046.2734375
16,17,Before Layer 17,5450.158203125,9046.2734375
16,17,After Layer 17,5450.1826171875,9046.3046875
16,18,Before Layer 18,5450.158203125,9046.30859375
16,18,After Layer 18,5450.1826171875,9046.3828125
16,19,Before Layer 19,5450.158203125,9046.3828125
16,19,After Layer 19,5450.1845703125,9049.578125
16,20,Before Layer 20,5450.16015625,9049.578125
16,20,After Layer 20,5450.1845703125,9052.75
16,21,Before Layer 21,5450.16015625,9052.75
16,21,After Layer 21,5450.1845703125,9056.9765625
16,22,Before Layer 22,5450.16015625,9056.9765625
16,22,After Layer 22,5450.1845703125,9060.3828125
16,23,Before Layer 23,5450.16015625,9060.3828125
16,23,After Layer 23,5450.1865234375,9062.55078125
16,24,Before Layer 24,5450.162109375,9062.55078125
16,24,After Layer 24,5450.1865234375,9039.1875
16,25,Before Layer 25,5450.162109375,9037.578125
16,25,After Layer 25,5450.1865234375,9011.47265625
16,26,Before Layer 26,5450.162109375,9011.4765625
16,26,After Layer 26,5450.1865234375,9011.91015625
16,27,Before Layer 27,5450.162109375,9011.9140625
16,27,After Layer 27,5450.1884765625,9013.12109375
16,28,Before Layer 28,5450.1640625,9013.12890625
16,28,After Layer 28,5450.1884765625,9016.765625
16,29,Before Layer 29,5450.1640625,9016.77734375
16,29,After Layer 29,5450.1884765625,9023.6171875
16,30,Before Layer 30,5450.1640625,9023.6171875
16,30,After Layer 30,5450.1884765625,9030.1875
16,31,Before Layer 31,5450.1640625,9030.19140625
16,31,After Layer 31,5450.1904296875,9031.6875
16,32,Before Layer 32,5450.166015625,9031.6875
16,32,After Layer 32,5450.1904296875,9034.75390625
16,33,Before Layer 33,5450.166015625,9034.75390625
16,33,After Layer 33,5450.1904296875,9038.41796875
16,34,Before Layer 34,5450.166015625,9038.41796875
16,34,After Layer 34,5450.1904296875,9044.41796875
16,35,Before Layer 35,5450.166015625,9044.41796875
16,35,After Layer 35,5450.1923828125,9044.8046875
16,36,Before Layer 36,5450.16796875,9044.8046875
16,36,After Layer 36,5450.1923828125,9045.48828125
16,37,Before Layer 37,5450.16796875,9045.48828125
16,37,After Layer 37,5450.1923828125,9051.9921875
16,38,Before Layer 38,5450.16796875,9051.99609375
16,38,After Layer 38,5450.1923828125,9053.04296875
16,39,Before Layer 39,5450.16796875,9053.0546875
16,39,After Layer 39,5450.1943359375,9060.04296875
17,0,Before Layer 0,5450.169921875,9060.15625
17,0,After Layer 0,5450.1943359375,9049.1640625
17,1,Before Layer 1,5450.169921875,9048.578125
17,1,After Layer 1,5450.1943359375,9019.0078125
17,2,Before Layer 2,5450.169921875,9018.6875
17,2,After Layer 2,5450.1943359375,9017.32421875
17,3,Before Layer 3,5450.169921875,9017.32421875
17,3,After Layer 3,5450.1962890625,9027.57421875
17,4,Before Layer 4,5450.171875,9027.57421875
17,4,After Layer 4,5450.1962890625,9030.33984375
17,5,Before Layer 5,5450.171875,9030.33984375
17,5,After Layer 5,5450.1962890625,9003.6484375
17,6,Before Layer 6,5450.171875,9003.6484375
17,6,After Layer 6,5450.1962890625,8964.484375
17,7,Before Layer 7,5450.171875,8964.484375
17,7,After Layer 7,5450.1982421875,8965.17578125
17,8,Before Layer 8,5450.173828125,8965.17578125
17,8,After Layer 8,5450.1982421875,8965.17578125
17,9,Before Layer 9,5450.173828125,8965.17578125
17,9,After Layer 9,5450.1982421875,8968.36328125
17,10,Before Layer 10,5450.173828125,8968.36328125
17,10,After Layer 10,5450.1982421875,8972.00390625
17,11,Before Layer 11,5450.173828125,8972.00390625
17,11,After Layer 11,5450.2001953125,8924.0390625
17,12,Before Layer 12,5450.17578125,8923.59765625
17,12,After Layer 12,5450.2001953125,8909.50390625
17,13,Before Layer 13,5450.17578125,8909.50390625
17,13,After Layer 13,5450.2001953125,8909.5078125
17,14,Before Layer 14,5450.17578125,8909.5078125
17,14,After Layer 14,5450.2001953125,8909.515625
17,15,Before Layer 15,5450.17578125,8909.515625
17,15,After Layer 15,5450.2021484375,8915.71484375
17,16,Before Layer 16,5450.177734375,8915.71484375
17,16,After Layer 16,5450.2021484375,8919.09375
17,17,Before Layer 17,5450.177734375,8919.09375
17,17,After Layer 17,5450.2021484375,8923.76953125
17,18,Before Layer 18,5450.177734375,8923.76953125
17,18,After Layer 18,5450.2021484375,8924.9296875
17,19,Before Layer 19,5450.177734375,8924.9296875
17,19,After Layer 19,5450.2041015625,8924.99609375
17,20,Before Layer 20,5450.1796875,8924.99609375
17,20,After Layer 20,5450.2041015625,8925.0078125
17,21,Before Layer 21,5450.1796875,8925.0078125
17,21,After Layer 21,5450.2041015625,8925.02734375
17,22,Before Layer 22,5450.1796875,8925.0390625
17,22,After Layer 22,5450.2041015625,8928.0703125
17,23,Before Layer 23,5450.1796875,8928.08203125
17,23,After Layer 23,5450.2060546875,8930.7734375
17,24,Before Layer 24,5450.181640625,8930.7734375
17,24,After Layer 24,5450.2060546875,8931.796875
17,25,Before Layer 25,5450.181640625,8931.80078125
17,25,After Layer 25,5450.2060546875,8928.90234375
17,26,Before Layer 26,5450.181640625,8925.86328125
17,26,After Layer 26,5450.2060546875,8877.08203125
17,27,Before Layer 27,5450.181640625,8876.85546875
17,27,After Layer 27,5450.2080078125,8849.16015625
17,28,Before Layer 28,5450.18359375,8849.16015625
17,28,After Layer 28,5450.2080078125,8849.58984375
17,29,Before Layer 29,5450.18359375,8849.58984375
17,29,After Layer 29,5450.2080078125,8852.7265625
17,30,Before Layer 30,5450.18359375,8852.7265625
17,30,After Layer 30,5450.2080078125,8852.734375
17,31,Before Layer 31,5450.18359375,8852.734375
17,31,After Layer 31,5450.2099609375,8855.74609375
17,32,Before Layer 32,5450.185546875,8855.74609375
17,32,After Layer 32,5450.2099609375,8855.765625
17,33,Before Layer 33,5450.185546875,8855.78125
17,33,After Layer 33,5450.2099609375,8855.87109375
17,34,Before Layer 34,5450.185546875,8855.88671875
17,34,After Layer 34,5450.2099609375,8861.91015625
17,35,Before Layer 35,5450.185546875,8861.9140625
17,35,After Layer 35,5450.2119140625,8862.0390625
17,36,Before Layer 36,5450.1875,8862.0390625
17,36,After Layer 36,5450.2119140625,8862.51953125
17,37,Before Layer 37,5450.1875,8862.51953125
17,37,After Layer 37,5450.2119140625,8866.16796875
17,38,Before Layer 38,5450.1875,8866.16796875
17,38,After Layer 38,5450.2119140625,8866.90234375
17,39,Before Layer 39,5450.1875,8866.90234375
17,39,After Layer 39,5450.2138671875,8873.18359375
18,0,Before Layer 0,5450.189453125,8873.2734375
18,0,After Layer 0,5450.2138671875,8885.55859375
18,1,Before Layer 1,5450.189453125,8885.55859375
18,1,After Layer 1,5450.2138671875,8896.125
18,2,Before Layer 2,5450.189453125,8896.125
18,2,After Layer 2,5450.2138671875,8908.26171875
18,3,Before Layer 3,5450.189453125,8908.265625
18,3,After Layer 3,5450.2158203125,8917.84375
18,4,Before Layer 4,5450.19140625,8917.84375
18,4,After Layer 4,5450.2158203125,8908.00390625
18,5,Before Layer 5,5450.19140625,8907.94921875
18,5,After Layer 5,5450.2158203125,8853.859375
18,6,Before Layer 6,5450.19140625,8853.85546875
18,6,After Layer 6,5450.2158203125,8856.49609375
18,7,Before Layer 7,5450.19140625,8856.49609375
18,7,After Layer 7,5450.2177734375,8859.69140625
18,8,Before Layer 8,5450.193359375,8859.69140625
18,8,After Layer 8,5450.2177734375,8861.51953125
18,9,Before Layer 9,5450.193359375,8861.51953125
18,9,After Layer 9,5450.2177734375,8864.64453125
18,10,Before Layer 10,5450.193359375,8864.6484375
18,10,After Layer 10,5450.2177734375,8872.2109375
18,11,Before Layer 11,5450.193359375,8872.2109375
18,11,After Layer 11,5450.2197265625,8877.3515625
18,12,Before Layer 12,5450.1953125,8877.3515625
18,12,After Layer 12,5450.2197265625,8889.4375
18,13,Before Layer 13,5450.1953125,8889.4375
18,13,After Layer 13,5450.2197265625,8890.671875
18,14,Before Layer 14,5450.1953125,8890.671875
18,14,After Layer 14,5450.2197265625,8890.8984375
18,15,Before Layer 15,5450.1953125,8890.8984375
18,15,After Layer 15,5450.2216796875,8886.078125
18,16,Before Layer 16,5450.197265625,8884.94921875
18,16,After Layer 16,5450.2216796875,8846.921875
18,17,Before Layer 17,5450.197265625,8845.88671875
18,17,After Layer 17,5450.2216796875,8831.17578125
18,18,Before Layer 18,5450.197265625,8831.1875
18,18,After Layer 18,5450.2216796875,8836.41015625
18,19,Before Layer 19,5450.197265625,8835.4140625
18,19,After Layer 19,5450.2236328125,8839.60546875
18,20,Before Layer 20,5450.19921875,8839.60546875
18,20,After Layer 20,5450.2236328125,8843.68359375
18,21,Before Layer 21,5450.19921875,8843.68359375
18,21,After Layer 21,5450.2236328125,8853.64453125
18,22,Before Layer 22,5450.19921875,8853.64453125
18,22,After Layer 22,5450.2236328125,8859.8828125
18,23,Before Layer 23,5450.19921875,8859.8828125
18,23,After Layer 23,5450.2255859375,8866.546875
18,24,Before Layer 24,5450.201171875,8866.546875
18,24,After Layer 24,5450.2255859375,8866.69140625
18,25,Before Layer 25,5450.201171875,8866.69140625
18,25,After Layer 25,5450.2255859375,8870.24609375
18,26,Before Layer 26,5450.201171875,8870.24609375
18,26,After Layer 26,5450.2255859375,8870.63671875
18,27,Before Layer 27,5450.201171875,8870.63671875
18,27,After Layer 27,5450.2275390625,8874.23046875
18,28,Before Layer 28,5450.203125,8874.23046875
18,28,After Layer 28,5450.2275390625,8875.94921875
18,29,Before Layer 29,5450.203125,8875.94921875
18,29,After Layer 29,5450.2275390625,8882.08203125
18,30,Before Layer 30,5450.203125,8882.0859375
18,30,After Layer 30,5450.2275390625,8885.10546875
18,31,Before Layer 31,5450.203125,8885.10546875
18,31,After Layer 31,5450.2294921875,8891.328125
18,32,Before Layer 32,5450.205078125,8891.328125
18,32,After Layer 32,5450.2294921875,8895.40234375
18,33,Before Layer 33,5450.205078125,8895.40234375
18,33,After Layer 33,5450.2294921875,8896.15625
18,34,Before Layer 34,5450.205078125,8896.15625
18,34,After Layer 34,5450.2294921875,8899.58203125
18,35,Before Layer 35,5450.205078125,8899.58203125
18,35,After Layer 35,5450.2314453125,8902.77734375
18,36,Before Layer 36,5450.20703125,8902.77734375
18,36,After Layer 36,5450.2314453125,8906.7578125
18,37,Before Layer 37,5450.20703125,8906.7578125
18,37,After Layer 37,5450.2314453125,8886.29296875
18,38,Before Layer 38,5450.20703125,8885.78515625
18,38,After Layer 38,5450.2314453125,8840.92578125
18,39,Before Layer 39,5450.20703125,8840.703125
18,39,After Layer 39,5450.2333984375,8836.26953125
19,0,Before Layer 0,5450.208984375,8836.41015625
19,0,After Layer 0,5450.2333984375,8847.79296875
19,1,Before Layer 1,5450.208984375,8847.796875
19,1,After Layer 1,5450.2333984375,8858.109375
19,2,Before Layer 2,5450.208984375,8858.109375
19,2,After Layer 2,5450.2333984375,8865.06640625
19,3,Before Layer 3,5450.208984375,8865.0703125
19,3,After Layer 3,5450.2353515625,8878.66796875
19,4,Before Layer 4,5450.2109375,8878.671875
19,4,After Layer 4,5450.2353515625,8883.40234375
19,5,Before Layer 5,5450.2109375,8883.40234375
19,5,After Layer 5,5450.2353515625,8855.4921875
19,6,Before Layer 6,5450.2109375,8855.3671875
19,6,After Layer 6,5450.2353515625,8829.24609375
19,7,Before Layer 7,5450.2109375,8829.24609375
19,7,After Layer 7,5450.2373046875,8838.64453125
19,8,Before Layer 8,5450.212890625,8838.64453125
19,8,After Layer 8,5450.2373046875,8841.94140625
19,9,Before Layer 9,5450.212890625,8841.94140625
19,9,After Layer 9,5450.2373046875,8852.70703125
19,10,Before Layer 10,5450.212890625,8852.70703125
19,10,After Layer 10,5450.2373046875,8868.8984375
19,11,Before Layer 11,5450.212890625,8868.8984375
19,11,After Layer 11,5450.2392578125,8878.12890625
19,12,Before Layer 12,5450.21484375,8878.12890625
19,12,After Layer 12,5450.2392578125,8881.2578125
19,13,Before Layer 13,5450.21484375,8881.2578125
19,13,After Layer 13,5450.2392578125,8860.37109375
19,14,Before Layer 14,5450.21484375,8859.98046875
19,14,After Layer 14,5450.2392578125,8813.98046875
19,15,Before Layer 15,5450.21484375,8813.984375
19,15,After Layer 15,5450.2412109375,8818.0234375
19,16,Before Layer 16,5450.216796875,8818.0234375
19,16,After Layer 16,5450.2412109375,8821.33984375
19,17,Before Layer 17,5450.216796875,8821.33984375
19,17,After Layer 17,5450.2412109375,8827.6015625
19,18,Before Layer 18,5450.216796875,8827.6015625
19,18,After Layer 18,5450.2412109375,8837.5234375
19,19,Before Layer 19,5450.216796875,8837.5234375
19,19,After Layer 19,5450.2431640625,8841.421875
19,20,Before Layer 20,5450.21875,8841.421875
19,20,After Layer 20,5450.2431640625,8846.62109375
19,21,Before Layer 21,5450.21875,8846.62109375
19,21,After Layer 21,5450.2431640625,8851.01953125
19,22,Before Layer 22,5450.21875,8851.01953125
19,22,After Layer 22,5450.2431640625,8856.32421875
19,23,Before Layer 23,5450.21875,8856.32421875
19,23,After Layer 23,5450.2451171875,8858.9140625
19,24,Before Layer 24,5450.220703125,8858.91796875
19,24,After Layer 24,5450.2451171875,8866.3828125
19,25,Before Layer 25,5450.220703125,8866.38671875
19,25,After Layer 25,5450.2451171875,8867.05078125
19,26,Before Layer 26,5450.220703125,8867.06640625
19,26,After Layer 26,5450.2451171875,8870.88671875
19,27,Before Layer 27,5450.220703125,8870.90234375
19,27,After Layer 27,5450.2470703125,8872.484375
19,28,Before Layer 28,5450.22265625,8872.484375
19,28,After Layer 28,5450.2470703125,8873.5859375
19,29,Before Layer 29,5450.22265625,8873.5859375
19,29,After Layer 29,5450.2470703125,8874.57421875
19,30,Before Layer 30,5450.22265625,8874.57421875
19,30,After Layer 30,5450.2470703125,8877.9296875
19,31,Before Layer 31,5450.22265625,8877.9296875
19,31,After Layer 31,5450.2490234375,8878.66796875
19,32,Before Layer 32,5450.224609375,8878.66796875
19,32,After Layer 32,5450.2490234375,8871.359375
19,33,Before Layer 33,5450.224609375,8870.3359375
19,33,After Layer 33,5450.2490234375,8814.5078125
19,34,Before Layer 34,5450.224609375,8814.0078125
19,34,After Layer 34,5450.2490234375,8799.6171875
19,35,Before Layer 35,5450.224609375,8799.6171875
19,35,After Layer 35,5450.2509765625,8799.63671875
19,36,Before Layer 36,5450.2265625,8799.640625
19,36,After Layer 36,5450.2509765625,8803.13671875
19,37,Before Layer 37,5450.2265625,8803.14453125
19,37,After Layer 37,5450.2509765625,8803.90234375
19,38,Before Layer 38,5450.2265625,8803.9140625
19,38,After Layer 38,5450.2509765625,8807.44140625
19,39,Before Layer 39,5450.2265625,8807.44921875
19,39,After Layer 39,5450.2529296875,8810.41796875
20,0,Before Layer 0,5450.228515625,8810.49609375
20,0,After Layer 0,5450.2529296875,8819.93359375
20,1,Before Layer 1,5450.228515625,8819.93359375
20,1,After Layer 1,5450.2529296875,8805.6875
20,2,Before Layer 2,5450.228515625,8804.6953125
20,2,After Layer 2,5450.2529296875,8758.6328125
20,3,Before Layer 3,5450.228515625,8758.6328125
20,3,After Layer 3,5450.2548828125,8761.79296875
20,4,Before Layer 4,5450.23046875,8760.9140625
20,4,After Layer 4,5450.2548828125,8707.5234375
20,5,Before Layer 5,5450.23046875,8707.5234375
20,5,After Layer 5,5450.2548828125,8713.17578125
20,6,Before Layer 6,5450.23046875,8713.17578125
20,6,After Layer 6,5450.2548828125,8717.55078125
20,7,Before Layer 7,5450.23046875,8717.55078125
20,7,After Layer 7,5450.2568359375,8721.86328125
20,8,Before Layer 8,5450.232421875,8721.86328125
20,8,After Layer 8,5450.2568359375,8706.734375
20,9,Before Layer 9,5450.232421875,8706.1875
20,9,After Layer 9,5450.2568359375,8662.01953125
20,10,Before Layer 10,5450.232421875,8661.9453125
20,10,After Layer 10,5450.2568359375,8642.4921875
20,11,Before Layer 11,5450.232421875,8642.4921875
20,11,After Layer 11,5450.2587890625,8646.12890625
20,12,Before Layer 12,5450.234375,8646.12890625
20,12,After Layer 12,5450.2587890625,8647.41796875
20,13,Before Layer 13,5450.234375,8647.41796875
20,13,After Layer 13,5450.2587890625,8648.3046875
20,14,Before Layer 14,5450.234375,8648.3046875
20,14,After Layer 14,5450.2587890625,8650.5234375
20,15,Before Layer 15,5450.234375,8650.5234375
20,15,After Layer 15,5450.2607421875,8655.109375
20,16,Before Layer 16,5450.236328125,8655.109375
20,16,After Layer 16,5450.2607421875,8659.94921875
20,17,Before Layer 17,5450.236328125,8659.94921875
20,17,After Layer 17,5450.2607421875,8666.6640625
20,18,Before Layer 18,5450.236328125,8666.6640625
20,18,After Layer 18,5450.2607421875,8671.82421875
20,19,Before Layer 19,5450.236328125,8671.82421875
20,19,After Layer 19,5450.2626953125,8676.28125
20,20,Before Layer 20,5450.23828125,8676.296875
20,20,After Layer 20,5450.2626953125,8682.0859375
20,21,Before Layer 21,5450.23828125,8682.09765625
